State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
MT,85,408,372-4868,0,1,17,89.800000,88,15.270000,233.200000,75,19.820000,165.700000,116,7.460000,9.300000,7,2.510000,4,True.
AK,61,415,346-8863,0,1,15,252.400000,106,42.910000,187.800000,69,15.960000,259.600000,137,11.680000,10.000000,3,2.700000,2,False.
DE,97,415,390-5267,0,1,32,183.400000,94,31.180000,269.100000,120,22.870000,203.500000,38,9.160000,6.700000,4,1.810000,5,False.
OH,136,408,392-1547,1,0,0,183.400000,103,31.180000,141.900000,113,12.060000,200.400000,122,9.020000,10.400000,9,2.810000,2,False.
MN,135,408,340-8177,0,0,0,155.200000,100,26.380000,135.900000,84,11.550000,184.600000,82,8.310000,3.800000,9,1.030000,3,False.
CA,87,415,383-4802,0,1,19,165.800000,122,28.190000,186.900000,89,15.890000,249.700000,78,11.240000,0.000000,0,0.000000,1,False.
OH,165,510,378-8567,0,0,0,209.400000,67,35.600000,273.800000,89,23.270000,150.200000,88,6.760000,12.800000,1,3.460000,0,False.
NV,148,415,406-7844,0,0,0,279.300000,104,47.480000,201.600000,87,17.140000,280.800000,99,12.640000,7.900000,2,2.130000,2,True.
SC,99,415,402-9173,0,0,0,174.100000,102,29.600000,99.100000,118,8.420000,211.600000,126,9.520000,7.700000,2,2.080000,2,False.
WV,123,415,352-3440,0,0,0,175.700000,78,29.870000,184.600000,96,15.690000,156.900000,92,7.060000,9.100000,2,2.460000,2,False.
NM,127,415,363-1413,1,0,0,256.500000,87,43.610000,222.100000,101,18.880000,156.700000,122,7.050000,13.000000,3,3.510000,1,False.
WY,151,415,394-8861,0,0,0,170.200000,89,28.930000,187.500000,83,15.940000,119.500000,100,5.380000,4.300000,3,1.160000,0,False.
CA,185,408,358-4036,0,0,0,139.600000,92,23.730000,250.200000,115,21.270000,158.100000,79,7.110000,10.800000,4,2.920000,1,False.
KS,65,415,392-4680,0,1,34,208.800000,119,35.500000,142.100000,106,12.080000,214.600000,87,9.660000,12.500000,4,3.380000,4,False.
WY,58,510,354-2762,0,0,0,210.100000,126,35.720000,248.900000,108,21.160000,158.600000,88,7.140000,14.400000,2,3.890000,4,False.
OK,104,415,371-5811,0,0,0,113.600000,87,19.310000,158.600000,98,13.480000,187.700000,87,8.450000,10.500000,6,2.840000,2,False.
UT,44,415,387-2014,0,0,0,202.600000,89,34.440000,163.000000,96,13.860000,268.100000,151,12.060000,8.300000,3,2.240000,0,False.
MA,58,408,411-6598,0,0,0,174.400000,112,29.650000,265.800000,122,22.590000,182.400000,87,8.210000,0.000000,0,0.000000,4,False.
UT,108,415,355-9356,0,0,0,210.600000,117,35.800000,164.200000,103,13.960000,201.400000,68,9.060000,9.400000,5,2.540000,0,False.
MN,132,510,406-4720,0,0,0,121.500000,88,20.660000,253.000000,124,21.510000,195.700000,120,8.810000,10.700000,4,2.890000,1,False.
NE,80,415,356-7239,0,0,0,127.800000,67,21.730000,181.600000,112,15.440000,197.300000,63,8.880000,15.900000,2,4.290000,2,False.
OH,162,415,328-8747,0,0,0,135.200000,98,22.980000,242.000000,107,20.570000,246.900000,96,11.110000,10.200000,2,2.750000,2,False.
KY,110,510,388-9464,0,0,0,99.400000,62,16.900000,275.000000,86,23.380000,212.100000,94,9.540000,16.700000,3,4.510000,2,False.
WA,96,415,406-2866,0,0,0,276.900000,105,47.070000,246.900000,94,20.990000,254.400000,107,11.450000,10.300000,3,2.780000,1,True.
NY,168,408,333-5729,0,0,0,163.400000,134,27.780000,240.100000,87,20.410000,164.000000,147,7.380000,11.600000,2,3.130000,2,True.
IN,72,510,391-1499,0,0,0,287.400000,116,48.860000,235.300000,126,20.000000,292.100000,114,13.140000,5.000000,3,1.350000,4,True.
CO,125,408,386-8690,0,1,23,120.500000,104,20.490000,227.800000,115,19.360000,158.500000,100,7.130000,10.200000,3,2.750000,1,False.
DC,170,510,391-2231,0,0,0,184.100000,106,31.300000,204.900000,70,17.420000,224.300000,133,10.090000,9.800000,3,2.650000,2,False.
AK,71,510,332-2275,0,0,0,185.000000,84,31.450000,232.500000,129,19.760000,191.100000,82,8.600000,14.900000,4,4.020000,3,False.
SC,124,415,340-4028,0,0,0,160.900000,109,27.350000,144.200000,152,12.260000,120.400000,97,5.420000,12.900000,12,3.480000,1,False.
KS,68,415,363-3486,0,0,0,207.600000,68,35.290000,251.600000,123,21.390000,191.600000,100,8.620000,10.900000,6,2.940000,2,False.
UT,97,415,418-3181,0,0,0,209.200000,134,35.560000,0.000000,0,0.000000,175.400000,94,7.890000,11.800000,6,3.190000,1,False.
IL,98,510,351-3316,1,0,0,158.400000,71,26.930000,306.600000,66,26.060000,144.200000,93,6.490000,2.100000,4,0.570000,1,False.
DC,24,408,369-3626,0,0,0,149.000000,73,25.330000,131.000000,81,11.140000,238.600000,69,10.740000,8.600000,3,2.320000,2,True.
DC,136,510,353-2763,0,0,0,204.500000,63,34.770000,208.800000,95,17.750000,224.000000,119,10.080000,9.800000,2,2.650000,0,False.
OK,44,408,358-7165,0,0,0,288.800000,86,49.100000,175.900000,87,14.950000,215.400000,106,9.690000,9.500000,2,2.570000,0,True.
KY,96,415,353-3223,0,1,40,108.600000,90,18.460000,206.400000,154,17.540000,126.300000,118,5.680000,13.400000,4,3.620000,0,False.
NE,31,415,338-9044,0,0,0,97.500000,129,16.580000,260.400000,78,22.130000,88.700000,100,3.990000,7.000000,5,1.890000,1,False.
AL,72,415,341-7296,0,0,0,166.500000,102,28.310000,261.000000,103,22.190000,262.700000,85,11.820000,13.300000,5,3.590000,0,False.
HI,24,415,398-4431,0,0,0,156.200000,104,26.550000,90.000000,101,7.650000,205.100000,116,9.230000,7.300000,5,1.970000,1,False.
SC,112,415,408-5601,0,1,31,225.200000,89,38.280000,256.800000,117,21.830000,249.700000,87,11.240000,11.500000,1,3.110000,4,False.
GA,117,415,328-5188,1,0,0,287.400000,118,48.860000,259.600000,84,22.070000,153.200000,86,6.890000,10.000000,3,2.700000,1,True.
KS,137,415,329-4474,0,1,19,175.300000,96,29.800000,241.300000,146,20.510000,211.400000,109,9.510000,7.800000,2,2.110000,0,False.
PA,136,408,357-4573,0,0,0,102.100000,75,17.360000,219.500000,97,18.660000,73.700000,92,3.320000,9.800000,5,2.650000,0,False.
UT,95,415,341-7112,0,0,0,157.900000,103,26.840000,259.600000,90,22.070000,230.000000,117,10.350000,14.000000,2,3.780000,0,False.
OR,82,415,400-3147,0,1,19,146.500000,73,24.910000,246.400000,65,20.940000,199.000000,114,8.960000,4.100000,4,1.110000,1,False.
ND,145,415,378-1936,0,0,0,245.800000,116,41.790000,286.700000,91,24.370000,240.700000,115,10.830000,9.000000,13,2.430000,1,True.
KY,56,415,347-1640,1,0,0,177.700000,114,30.210000,215.600000,110,18.330000,236.700000,67,10.650000,10.500000,5,2.840000,1,False.
MN,155,408,374-9531,1,0,0,250.800000,146,42.640000,152.500000,105,12.960000,148.100000,104,6.660000,10.000000,5,2.700000,2,False.
OH,133,408,380-4374,0,0,0,117.800000,100,20.030000,199.200000,105,16.930000,244.100000,119,10.980000,11.800000,4,3.190000,0,True.
TX,53,415,380-9409,0,0,0,119.700000,113,20.350000,189.700000,84,16.120000,256.200000,108,11.530000,12.900000,7,3.480000,2,False.
WY,123,415,387-1116,0,0,0,242.200000,87,41.170000,226.100000,101,19.220000,268.600000,121,12.090000,8.200000,3,2.210000,5,True.
GA,136,415,400-7509,0,0,0,163.400000,83,27.780000,249.300000,119,21.190000,249.700000,90,11.240000,9.800000,4,2.650000,7,False.
TX,57,415,403-6225,0,0,0,161.000000,113,27.370000,208.000000,134,17.680000,208.100000,81,9.360000,8.400000,4,2.270000,3,False.
WV,62,408,382-8274,0,0,0,128.700000,111,21.880000,169.500000,104,14.410000,193.600000,97,8.710000,10.300000,5,2.780000,1,False.
NM,112,415,354-5764,0,0,0,81.600000,94,13.870000,268.100000,112,22.790000,140.800000,75,6.340000,8.600000,18,2.320000,1,False.
MI,55,415,387-6912,0,1,20,207.700000,91,35.310000,199.700000,113,16.970000,216.500000,110,9.740000,7.300000,1,1.970000,1,False.
NC,95,408,384-3413,0,0,0,128.600000,115,21.860000,216.200000,88,18.380000,255.300000,96,11.490000,6.300000,2,1.700000,6,True.
NY,125,415,367-3950,0,0,0,233.300000,65,39.660000,209.800000,93,17.830000,210.600000,109,9.480000,9.100000,4,2.460000,1,False.
TX,1,415,396-4254,0,0,0,182.100000,106,30.960000,134.900000,106,11.470000,152.300000,75,6.850000,10.000000,3,2.700000,5,True.
KY,98,415,333-3010,0,1,36,168.000000,81,28.560000,163.200000,125,13.870000,172.700000,120,7.770000,8.000000,2,2.160000,6,True.
SD,105,415,393-1891,0,0,0,251.600000,88,42.770000,175.100000,103,14.880000,184.400000,112,8.300000,5.400000,5,1.460000,1,False.
ID,113,415,336-9053,0,1,30,183.800000,102,31.250000,183.400000,123,15.590000,235.000000,52,10.580000,11.600000,7,3.130000,0,False.
OR,99,408,353-3372,0,0,0,256.400000,44,43.590000,214.500000,105,18.230000,233.700000,75,10.520000,7.900000,1,2.130000,3,True.
WI,103,415,386-8943,0,0,0,180.200000,134,30.630000,97.700000,85,8.300000,181.700000,134,8.180000,8.400000,3,2.270000,1,False.
WV,177,408,376-9716,0,0,0,227.800000,81,38.730000,161.800000,97,13.750000,217.000000,106,9.760000,8.000000,5,2.160000,1,False.
SC,149,415,370-8676,0,1,20,147.800000,132,25.130000,276.800000,94,23.530000,149.900000,110,6.750000,10.200000,6,2.750000,0,False.
CT,160,415,360-2329,0,0,0,234.900000,136,39.930000,270.800000,134,23.020000,219.300000,101,9.870000,13.900000,2,3.750000,1,True.
NV,116,408,360-1320,0,0,0,110.900000,54,18.850000,213.400000,82,18.140000,186.200000,116,8.380000,7.900000,2,2.130000,2,False.
ND,90,415,329-8638,0,1,22,124.500000,94,21.170000,231.700000,90,19.690000,222.200000,108,10.000000,6.400000,12,1.730000,1,False.
MI,148,415,385-1118,1,0,0,233.500000,81,39.700000,187.700000,71,15.950000,122.300000,97,5.500000,9.600000,2,2.590000,0,True.
MT,147,415,408-8269,0,1,35,197.300000,134,33.540000,141.100000,99,11.990000,212.100000,90,9.540000,10.100000,4,2.730000,2,True.
NE,95,510,391-2334,0,0,0,58.200000,96,9.890000,202.100000,126,17.180000,210.500000,97,9.470000,10.400000,5,2.810000,0,False.
UT,201,510,373-8900,0,0,0,212.700000,72,36.160000,225.200000,90,19.140000,195.100000,99,8.780000,7.000000,6,1.890000,1,False.
WV,80,415,382-3512,0,0,0,151.500000,89,25.760000,131.700000,78,11.190000,235.300000,131,10.590000,11.800000,4,3.190000,0,False.
AR,122,415,420-4089,1,0,0,146.300000,117,24.870000,218.700000,93,18.590000,236.000000,97,10.620000,11.500000,5,3.110000,1,False.
MT,132,408,406-8465,0,0,0,195.100000,100,33.170000,148.800000,95,12.650000,224.500000,117,10.100000,6.700000,2,1.810000,0,False.
UT,83,510,386-6114,0,0,0,208.900000,71,35.510000,214.800000,92,18.260000,247.900000,108,11.160000,13.000000,5,3.510000,1,False.
HI,99,408,413-9328,0,0,0,135.700000,107,23.070000,208.400000,103,17.710000,209.000000,95,9.400000,8.800000,3,2.380000,7,True.
KS,84,415,335-7144,0,0,0,225.900000,86,38.400000,275.600000,105,23.430000,201.400000,108,9.060000,14.300000,3,3.860000,3,True.
NY,46,415,414-5177,0,0,0,122.200000,67,20.770000,167.200000,62,14.210000,194.800000,98,8.770000,9.700000,6,2.620000,1,False.
OH,87,510,350-5993,0,0,0,153.300000,106,26.060000,224.500000,117,19.080000,273.400000,152,12.300000,8.900000,5,2.400000,2,False.
HI,150,415,370-1465,0,0,0,214.000000,117,36.380000,192.400000,89,16.350000,242.600000,99,10.920000,7.900000,4,2.130000,1,False.
KS,73,408,385-2370,0,0,0,194.800000,112,33.120000,167.200000,85,14.210000,100.300000,61,4.510000,10.800000,6,2.920000,1,False.
IN,7,415,358-9146,0,0,0,206.700000,87,35.140000,281.100000,83,23.890000,158.500000,77,7.130000,11.000000,5,2.970000,3,False.
OR,89,415,357-8515,0,1,12,188.000000,105,31.960000,151.300000,107,12.860000,201.900000,132,9.090000,10.500000,3,2.840000,2,False.
NY,131,408,406-8995,1,0,0,122.300000,83,20.790000,118.800000,94,10.100000,147.900000,95,6.660000,13.700000,3,3.700000,3,True.
VA,105,415,344-3145,0,0,0,259.300000,96,44.080000,175.200000,97,14.890000,222.400000,36,10.010000,12.000000,5,3.240000,3,False.
MI,108,408,341-9890,1,0,0,115.100000,114,19.570000,211.300000,70,17.960000,136.100000,85,6.120000,13.800000,3,3.730000,2,True.
ID,47,415,365-4387,0,1,28,172.900000,109,29.390000,137.600000,94,11.700000,203.800000,109,9.170000,8.300000,6,2.240000,1,False.
MO,101,415,375-3341,1,0,0,156.400000,116,26.590000,130.400000,114,11.080000,207.300000,109,9.330000,7.300000,5,1.970000,1,False.
AL,182,415,418-3096,0,1,24,128.100000,104,21.780000,143.400000,127,12.190000,191.000000,98,8.590000,11.600000,3,3.130000,1,False.
OR,161,408,378-3879,0,0,0,196.600000,73,33.420000,170.200000,79,14.470000,194.300000,79,8.740000,12.500000,3,3.380000,1,False.
VT,128,408,344-1362,0,0,0,227.900000,130,38.740000,302.600000,71,25.720000,191.500000,82,8.620000,5.500000,7,1.490000,1,True.
AZ,69,415,419-3937,0,1,31,194.900000,63,33.130000,191.600000,90,16.290000,153.000000,129,6.890000,13.200000,2,3.560000,2,False.
VA,113,408,348-4961,0,1,34,44.900000,63,7.630000,134.200000,82,11.410000,168.400000,118,7.580000,13.300000,3,3.590000,1,False.
PA,87,408,329-1410,0,1,30,262.800000,114,44.680000,215.800000,130,18.340000,154.800000,88,6.970000,7.800000,2,2.110000,0,False.
CO,71,415,332-9896,0,0,0,211.200000,70,35.900000,252.700000,122,21.480000,225.800000,104,10.160000,12.300000,3,3.320000,0,False.
KY,76,415,407-8575,0,0,0,204.000000,69,34.680000,225.100000,110,19.130000,240.300000,85,10.810000,9.600000,5,2.590000,1,False.
NJ,87,510,387-2799,0,0,0,223.200000,109,37.940000,127.500000,86,10.840000,289.300000,83,13.020000,14.500000,4,3.920000,3,False.
IL,117,408,373-9108,0,0,0,119.000000,82,20.230000,187.500000,108,15.940000,189.300000,97,8.520000,11.500000,3,3.110000,1,False.
WA,177,415,345-3947,0,0,0,266.100000,91,45.240000,225.200000,79,19.140000,224.700000,58,10.110000,8.900000,8,2.400000,3,True.
WV,95,415,356-7511,0,0,0,134.400000,104,22.850000,152.400000,95,12.950000,236.500000,80,10.640000,9.400000,3,2.540000,1,False.
RI,76,415,343-4516,0,0,0,171.100000,78,29.090000,257.200000,83,21.860000,91.600000,92,4.120000,16.200000,3,4.370000,1,False.
OH,66,415,408-6305,0,0,0,170.500000,103,28.990000,254.300000,77,21.620000,197.300000,138,8.880000,10.500000,2,2.840000,2,False.
MO,110,415,338-7305,0,0,0,178.500000,124,30.350000,146.900000,141,12.490000,217.100000,102,9.770000,9.900000,7,2.670000,1,False.
MD,204,510,401-3077,0,0,0,205.200000,145,34.880000,154.800000,95,13.160000,191.400000,77,8.610000,14.100000,5,3.810000,3,False.
OH,32,415,401-6977,0,1,31,232.800000,97,39.580000,183.500000,111,15.600000,206.800000,111,9.310000,13.000000,2,3.510000,0,False.
VA,133,408,385-1464,0,1,39,239.900000,107,40.780000,253.800000,77,21.570000,128.700000,85,5.790000,6.700000,3,1.810000,5,False.
FL,185,408,417-5034,0,0,0,55.600000,97,9.450000,288.700000,83,24.540000,111.200000,110,5.000000,12.100000,3,3.270000,2,False.
CO,103,415,420-7066,0,1,37,153.500000,78,26.100000,241.900000,108,20.560000,244.700000,110,11.010000,10.600000,3,2.860000,1,False.
NY,91,510,394-8256,0,0,0,109.800000,100,18.670000,189.600000,104,16.120000,206.700000,85,9.300000,11.100000,3,3.000000,1,False.
WV,131,415,362-5044,0,0,0,196.100000,89,33.340000,185.500000,87,15.770000,250.000000,132,11.250000,5.200000,6,1.400000,2,False.
LA,153,510,350-2075,0,0,0,166.800000,127,28.360000,143.500000,121,12.200000,210.700000,130,9.480000,11.800000,4,3.190000,0,False.
MA,132,415,343-5372,0,1,25,113.200000,96,19.240000,269.900000,107,22.940000,229.100000,87,10.310000,7.100000,7,1.920000,2,False.
UT,148,510,377-9520,0,0,0,203.000000,92,34.510000,150.900000,125,12.830000,245.500000,131,11.050000,14.600000,9,3.940000,1,False.
AL,141,408,391-6773,0,0,0,242.800000,90,41.280000,234.100000,80,19.900000,211.500000,104,9.520000,6.000000,3,1.620000,5,False.
ME,105,415,403-4442,0,0,0,156.500000,102,26.610000,140.200000,134,11.920000,227.400000,111,10.230000,12.200000,2,3.290000,2,False.
TX,169,408,379-5885,0,0,0,266.700000,105,45.340000,158.200000,88,13.450000,287.700000,111,12.950000,13.800000,3,3.730000,3,True.
ND,127,415,399-1021,0,1,23,182.000000,80,30.940000,216.100000,85,18.370000,156.900000,82,7.060000,9.800000,4,2.650000,1,False.
CO,57,415,342-4004,0,0,0,85.900000,92,14.600000,193.900000,127,16.480000,231.500000,93,10.420000,10.100000,2,2.730000,0,False.
LA,123,415,382-7659,0,1,33,146.600000,87,24.920000,114.800000,59,9.760000,220.400000,99,9.920000,2.900000,7,0.780000,0,False.
MT,103,510,342-1004,0,1,35,110.500000,101,18.790000,208.300000,81,17.710000,87.400000,77,3.930000,13.900000,2,3.750000,4,True.
OR,101,415,398-5851,0,0,0,118.600000,89,20.160000,199.600000,97,16.970000,53.300000,61,2.400000,11.500000,5,3.110000,1,False.
NH,123,415,396-4869,0,1,22,197.600000,105,33.590000,80.000000,86,6.800000,120.800000,82,5.440000,15.600000,12,4.210000,2,False.
NE,78,510,422-8333,0,1,32,210.300000,116,35.750000,192.200000,83,16.340000,246.100000,92,11.070000,10.800000,4,2.920000,6,False.
WV,101,415,367-9127,0,1,28,220.300000,96,37.450000,285.800000,72,24.290000,203.000000,111,9.140000,9.400000,6,2.540000,4,False.
NV,129,415,420-3028,0,0,0,150.000000,98,25.500000,232.400000,101,19.750000,261.200000,123,11.750000,12.500000,6,3.380000,1,False.
MA,67,415,357-6348,0,1,34,161.700000,114,27.490000,207.600000,115,17.650000,205.700000,114,9.260000,9.200000,4,2.480000,0,False.
MI,37,415,386-1131,0,0,0,191.400000,116,32.540000,167.400000,99,14.230000,216.500000,112,9.740000,14.000000,5,3.780000,3,False.
KY,64,415,349-8391,1,0,0,146.700000,83,24.940000,148.300000,91,12.610000,238.600000,69,10.740000,12.500000,3,3.380000,3,False.
WV,173,510,421-1484,0,0,0,109.400000,103,18.600000,101.300000,111,8.610000,167.300000,106,7.530000,7.800000,7,2.110000,1,False.
KY,135,510,414-2663,0,0,0,144.100000,115,24.500000,249.800000,68,21.230000,211.400000,82,9.510000,13.600000,3,3.670000,1,False.
NJ,75,415,327-6989,0,1,42,248.900000,93,42.310000,170.800000,108,14.520000,104.500000,91,4.700000,11.200000,8,3.020000,1,False.
ME,88,415,405-5513,0,0,0,85.700000,112,14.570000,221.600000,70,18.840000,190.600000,75,8.580000,11.600000,3,3.130000,4,True.
TX,112,415,345-9168,0,0,0,214.800000,112,36.520000,209.700000,104,17.820000,164.400000,97,7.400000,9.400000,5,2.540000,3,False.
MN,113,408,417-5146,0,0,0,158.900000,137,27.010000,242.800000,109,20.640000,247.800000,97,11.150000,6.500000,4,1.760000,0,False.
VA,121,510,339-2792,0,1,28,110.000000,94,18.700000,141.500000,76,12.030000,237.300000,87,10.680000,6.400000,3,1.730000,2,False.
DC,70,415,345-8397,0,0,0,152.800000,145,25.980000,183.600000,102,15.610000,151.800000,75,6.830000,10.500000,2,2.840000,1,False.
MD,90,415,344-6404,0,0,0,145.600000,103,24.750000,197.100000,137,16.750000,294.500000,83,13.250000,10.500000,4,2.840000,0,False.
RI,39,408,417-9455,0,0,0,93.300000,83,15.860000,199.600000,114,16.970000,206.200000,104,9.280000,6.500000,4,1.760000,0,False.
MA,142,408,343-1009,0,0,0,216.800000,134,36.860000,187.800000,106,15.960000,138.100000,108,6.210000,8.300000,2,2.240000,0,False.
MD,176,408,365-3493,0,0,0,201.900000,101,34.320000,154.700000,78,13.150000,164.400000,79,7.400000,9.000000,2,2.430000,1,False.
NM,105,408,376-7043,0,0,0,146.400000,81,24.890000,225.100000,80,19.130000,230.100000,117,10.350000,8.500000,2,2.300000,1,False.
MN,57,415,348-5728,0,0,0,272.700000,74,46.360000,224.900000,85,19.120000,178.200000,104,8.020000,10.500000,3,2.840000,2,True.
MI,110,510,357-5784,0,0,0,18.900000,92,3.210000,258.400000,81,21.960000,109.600000,74,4.930000,14.800000,4,4.000000,1,False.
AZ,88,415,417-9844,0,0,0,172.800000,81,29.380000,193.400000,90,16.440000,89.600000,107,4.030000,12.800000,5,3.460000,2,False.
AL,95,408,333-7225,0,0,0,190.200000,119,32.330000,157.100000,70,13.350000,181.500000,120,8.170000,14.000000,6,3.780000,0,False.
MI,147,415,382-4943,0,0,0,130.600000,83,22.200000,208.100000,144,17.690000,204.600000,72,9.210000,15.600000,3,4.210000,3,False.
SC,101,415,345-4589,0,0,0,158.400000,92,26.930000,188.000000,117,15.980000,219.700000,125,9.890000,13.500000,4,3.650000,4,True.
MS,115,415,404-6337,0,0,0,166.500000,111,28.310000,236.200000,98,20.080000,205.600000,92,9.250000,15.600000,2,4.210000,1,False.
MS,103,415,412-1470,0,0,0,129.300000,103,21.980000,202.800000,89,17.240000,233.000000,126,10.490000,12.900000,2,3.480000,2,False.
CA,82,415,394-9220,0,0,0,199.300000,112,33.880000,193.400000,120,16.440000,254.400000,117,11.450000,7.000000,10,1.890000,0,False.
MD,141,415,364-5362,0,0,0,185.100000,126,31.470000,233.000000,98,19.810000,152.200000,106,6.850000,9.100000,7,2.460000,0,False.
ND,149,408,372-9852,0,0,0,175.400000,80,29.820000,197.400000,127,16.780000,188.200000,102,8.470000,9.700000,2,2.620000,2,False.
IL,131,510,394-9984,0,0,0,263.400000,123,44.780000,151.900000,74,12.910000,218.500000,101,9.830000,10.700000,2,2.890000,2,False.
SD,119,510,402-1668,0,0,0,94.200000,108,16.010000,264.100000,100,22.450000,203.700000,79,9.170000,7.300000,3,1.970000,1,False.
